"Date"," AQI Value","Main Pollutant","Site Name","Site ID","Source"
"06/02/2010","64","Ozone","Aurora East","08-005-0006","AQS"
"06/03/2010","44","Ozone","Kenosha Pass","08-093-0001","AQS"
"06/04/2010","46","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"06/05/2010","44","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"06/06/2010","93","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"06/07/2010","133","Ozone","Chatfield State Park","08-035-0004","AQS"
"06/08/2010","54","Ozone","Aurora East","08-005-0006","AQS"
"06/09/2010","122","Ozone","Chatfield State Park","08-035-0004","AQS"
"06/10/2010","84","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"06/11/2010","54","Ozone","Chatfield State Park","08-035-0004","AQS"
"06/12/2010","38","Ozone","Aurora East","08-005-0006","AQS"
"06/13/2010","48","Ozone","Kenosha Pass","08-093-0001","AQS"
"06/14/2010","58","Ozone","Kenosha Pass","08-093-0001","AQS"
"06/15/2010","97","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"06/16/2010","87","Ozone","Aurora East","08-005-0006","AQS"
"06/17/2010","115","Ozone","Mount Evans","08-019-0005","AQS"
"06/18/2010","143","Ozone","Goliath Peak","08-019-0004","AQS"
"06/19/2010","122","Ozone","Chatfield State Park","08-035-0004","AQS"
"06/20/2010","58","Ozone","Goliath Peak","08-019-0004","AQS"
"06/21/2010","77","Ozone","Goliath Peak","08-019-0004","AQS"
"06/22/2010","119","Ozone","Goliath Peak","08-019-0004","AQS"
"06/23/2010","115","Ozone","Goliath Peak","08-019-0004","AQS"
"06/24/2010","143","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"06/25/2010","80","Ozone","Goliath Peak","08-019-0004","AQS"
"06/26/2010","74","Ozone","Mount Evans","08-019-0005","AQS"
"06/27/2010","101","Ozone","Mount Evans","08-019-0005","AQS"
"06/28/2010","161","Ozone","Goliath Peak","08-019-0004","AQS"
"06/29/2010","105","Ozone","Goliath Peak","08-019-0004","AQS"
"06/30/2010","105","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"07/01/2010","126","Ozone","Goliath Peak","08-019-0004","AQS"
"07/02/2010","97","Ozone","Chatfield State Park","08-035-0004","AQS"
"07/03/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"07/04/2010","97","Ozone","Mount Evans","08-019-0005","AQS"
"07/05/2010","93","Ozone","Mount Evans","08-019-0005","AQS"
"07/06/2010","58","Ozone","Goliath Peak","08-019-0004","AQS"
"07/07/2010","67","Ozone","Mount Evans","08-019-0005","AQS"
"07/08/2010","87","Ozone","Mount Evans","08-019-0005","AQS"
"07/09/2010","108","Ozone","Goliath Peak","08-019-0004","AQS"
"07/10/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"07/11/2010","80","Ozone","Goliath Peak","08-019-0004","AQS"
"07/12/2010","80","Ozone","HIGHLAND RESERVOIR","08-005-0002","AQS"
"07/13/2010","108","Ozone","Goliath Peak","08-019-0004","AQS"
"07/14/2010","112","Ozone","Goliath Peak","08-019-0004","AQS"
"07/15/2010","136","Ozone","Chatfield State Park","08-035-0004","AQS"
"07/16/2010","159","Ozone","Goliath Peak","08-019-0004","AQS"
"07/17/2010","108","Ozone","Goliath Peak","08-019-0004","AQS"
"07/18/2010","93","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"07/19/2010","112","Ozone","Goliath Peak","08-019-0004","AQS"
"07/20/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"07/21/2010","93","Ozone","HIGHLAND RESERVOIR","08-005-0002","AQS"
"07/22/2010","77","Ozone","Goliath Peak","08-019-0004","AQS"
"07/23/2010","122","Ozone","Goliath Peak","08-019-0004","AQS"
"07/24/2010","77","Ozone","Mount Evans","08-019-0005","AQS"
"07/25/2010","74","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"07/26/2010","136","Ozone","Goliath Peak","08-019-0004","AQS"
"07/27/2010","87","Ozone","Chatfield State Park","08-035-0004","AQS"
"07/28/2010","67","Ozone","Goliath Peak","08-019-0004","AQS"
"07/29/2010","74","Ozone","DENVER - CARRIAGE","08-031-0014","AQS"
"07/30/2010","84","Ozone","Chatfield State Park","08-035-0004","AQS"
"07/31/2010","112","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"08/01/2010","74","Ozone","Chatfield State Park","08-035-0004","AQS"
"08/02/2010","93","Ozone","Mount Evans","08-019-0005","AQS"
"08/03/2010","101","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"08/04/2010","67","Ozone","DENVER - CARRIAGE","08-031-0014","AQS"
"08/05/2010","108","Ozone","Chatfield State Park","08-035-0004","AQS"
"08/06/2010","97","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"08/07/2010","87","Ozone","WELCH","08-059-0005","AQS"
"08/08/2010","74","Ozone","Chatfield State Park","08-035-0004","AQS"
"08/09/2010","61","Ozone","Mount Evans","08-019-0005","AQS"
"08/10/2010","51","Ozone","Goliath Peak","08-019-0004","AQS"
"08/11/2010","61","Ozone","DENVER - CARRIAGE","08-031-0014","AQS"
"08/12/2010","54","Ozone","Goliath Peak","08-019-0004","AQS"
"08/13/2010","112","Ozone","Goliath Peak","08-019-0004","AQS"
"08/14/2010","97","Ozone","Goliath Peak","08-019-0004","AQS"
"08/15/2010","115","Ozone","HIGHLAND RESERVOIR","08-005-0002","AQS"
"08/16/2010","67","Ozone","Goliath Peak","08-019-0004","AQS"
"08/17/2010","100","Ozone","HIGHLAND RESERVOIR","08-005-0002","AQS"
"08/18/2010","100","Ozone","Goliath Peak","08-019-0004","AQS"
"08/19/2010","77","Ozone","Goliath Peak","08-019-0004","AQS"
"08/20/2010","90","Ozone","WELCH","08-059-0005","AQS"
"08/21/2010","115","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"08/22/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"08/23/2010","67","Ozone","Mount Evans","08-019-0005","AQS"
"08/24/2010","74","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"08/25/2010","133","Ozone","Goliath Peak","08-019-0004","AQS"
"08/26/2010","122","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"08/27/2010","93","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"08/28/2010","105","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"08/29/2010","77","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"08/30/2010","61","Ozone","Goliath Peak","08-019-0004","AQS"
"08/31/2010","84","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/01/2010","80","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"09/02/2010","51","Ozone","Goliath Peak","08-019-0004","AQS"
"09/03/2010","133","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/04/2010","54","Ozone","Goliath Peak","08-019-0004","AQS"
"09/05/2010","67","Ozone","Goliath Peak","08-019-0004","AQS"
"09/06/2010","77","Ozone","Goliath Peak","08-019-0004","AQS"
"09/07/2010","100","Ozone","Goliath Peak","08-019-0004","AQS"
"09/08/2010","50","NO2","DENVER - CAMP","08-031-0002","AQS"
"09/09/2010","58","Ozone","Goliath Peak","08-019-0004","AQS"
"09/10/2010","64","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/11/2010","100","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/12/2010","90","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/13/2010","77","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/14/2010","74","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"09/15/2010","80","Ozone","Goliath Peak","08-019-0004","AQS"
"09/16/2010","100","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/17/2010","97","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"09/18/2010","64","Ozone","Goliath Peak","08-019-0004","AQS"
"09/19/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"09/20/2010","54","Ozone","Goliath Peak","08-019-0004","AQS"
"09/21/2010","71","Ozone","Goliath Peak","08-019-0004","AQS"
"09/22/2010","55","NO2","DENVER - CAMP","08-031-0002","AQS"
"09/23/2010","64","Ozone","Goliath Peak","08-019-0004","AQS"
"09/24/2010","87","Ozone","Goliath Peak","08-019-0004","AQS"
"09/25/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"09/26/2010","93","Ozone","Goliath Peak","08-019-0004","AQS"
"09/27/2010","97","Ozone","Goliath Peak","08-019-0004","AQS"
"09/28/2010","58","Ozone","Goliath Peak","08-019-0004","AQS"
"09/29/2010","64","Ozone","Goliath Peak","08-019-0004","AQS"
"09/30/2010","74","Ozone","Goliath Peak","08-019-0004","AQS"
"10/01/2010","93","Ozone","NATIONAL RENEWABLE ENERGY LABS - NREL","08-059-0011","AQS"
"10/02/2010","47","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"10/03/2010","61","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"10/04/2010","64","Ozone","Aurora East","08-005-0006","AQS"
"10/05/2010","80","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"10/06/2010","51","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"10/07/2010","47","Ozone","Aurora East","08-005-0006","AQS"
"10/08/2010","51","Ozone","Chatfield State Park","08-035-0004","AQS"
"10/09/2010","51","Ozone","Aurora East","08-005-0006","AQS"
"10/10/2010","41","Ozone","Chatfield State Park","08-035-0004","AQS"
"10/11/2010","54","Ozone","Aurora East","08-005-0006","AQS"
"10/12/2010","43","Ozone","Chatfield State Park","08-035-0004","AQS"
"10/13/2010","49","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/14/2010","47","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/15/2010","50","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/16/2010","41","Ozone","Aurora East","08-005-0006","AQS"
"10/17/2010","49","Ozone","Aurora East","08-005-0006","AQS"
"10/18/2010","44","Ozone","Aurora East","08-005-0006","AQS"
"10/19/2010","43","Ozone","Aurora East","08-005-0006","AQS"
"10/20/2010","48","Ozone","Aurora East","08-005-0006","AQS"
"10/21/2010","47","Ozone","Aurora East","08-005-0006","AQS"
"10/22/2010","38","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/23/2010","42","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/24/2010","43","Ozone","Aurora East","08-005-0006","AQS"
"10/25/2010","44","Ozone","Welby","08-001-3001","AQS"
"10/26/2010","41","Ozone","Welby","08-001-3001","AQS"
"10/27/2010","41","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/28/2010","58","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/29/2010","55","NO2","DENVER - CAMP","08-031-0002","AQS"
"10/30/2010","44","Ozone","Aurora East","08-005-0006","AQS"
"10/31/2010","48","Ozone","Welby","08-001-3001","AQS"
"11/01/2010","42","Ozone","Welby","08-001-3001","AQS"
"11/02/2010","47","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/03/2010","43","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/04/2010","55","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/05/2010","42","Ozone","Aurora East","08-005-0006","AQS"
"11/06/2010","44","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/07/2010","46","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/08/2010","58","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/09/2010","39","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/10/2010","51","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"11/11/2010","32","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/12/2010","54","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"11/13/2010","38","Ozone","Aurora East","08-005-0006","AQS"
"11/14/2010","46","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/15/2010","43","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"11/16/2010","43","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/17/2010","43","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/18/2010","69","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/19/2010","77","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/20/2010","80","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"11/21/2010","48","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"11/22/2010","43","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/23/2010","47","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/24/2010","46","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/25/2010","45","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/26/2010","47","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/27/2010","46","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/28/2010","68","NO2","DENVER - CAMP","08-031-0002","AQS"
"11/29/2010","39","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"11/30/2010","48","NO2","Welby","08-001-3001","AQS"
"12/01/2010","53","NO2","DENVER - CAMP","08-031-0002","AQS"
"12/02/2010","47","NO2","DENVER - CAMP","08-031-0002","AQS"
"12/03/2010","44","NO2","DENVER - CAMP","08-031-0002","AQS"
"12/04/2010","35","Ozone","Aurora East","08-005-0006","AQS"
"12/05/2010","43","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"12/06/2010","76","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"12/07/2010","52","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"12/08/2010","61","NO2","DENVER - CAMP","08-031-0002","AQS"
"12/09/2010","45","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"12/10/2010","47","NO2","Welby","08-001-3001","AQS"
"12/11/2010","44","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"12/12/2010","36","NO2","Welby","08-001-3001","AQS"
"12/13/2010","41","NO2","DENVER - CAMP","08-031-0002","AQS"
"12/14/2010","44","PM10","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"12/15/2010","42","PM10","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"12/16/2010","39","Ozone","Aurora East","08-005-0006","AQS"
"12/17/2010","45","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"12/18/2010","65","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"12/19/2010","75","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"12/20/2010","41","Ozone","Aurora East","08-005-0006","AQS"
"12/21/2010","38","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"12/22/2010","82","PM2.5","DENVER MUNICIPAL ANIMAL SHELTER","08-031-0025","AQS"
"12/23/2010","79","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"12/24/2010","35","Ozone","HIGHLAND RESERVOIR","08-005-0002","AQS"
"12/25/2010","50","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"12/26/2010","56","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"12/27/2010","40","Ozone","Aurora East","08-005-0006","AQS"
"12/28/2010","46","PM10","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"12/29/2010","44","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"12/30/2010","34","Ozone","Aurora East","08-005-0006","AQS"
"12/31/2010","42","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"01/01/2011","47","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"01/02/2011","52","NO2","Welby","08-001-3001","AQS"
"01/03/2011","58","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"01/04/2011","64","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"01/05/2011","54","PM10","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"01/06/2011","49","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"01/07/2011","46","Ozone","ROCKY FLATS-N","08-059-0006","AQS"
"01/08/2011","78","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"01/09/2011","44","PM2.5","Arapahoe Community College","08-005-0005","AQS"
"01/10/2011","47","NO2","Welby","08-001-3001","AQS"
"01/11/2011","66","PM2.5","DENVER - CAMP","08-031-0002","AQS"
"01/12/2011","117","PM2.5","Alsup Elementry School - Commerce City","08-001-0006","AQS"
"01/13/2011","53","NO2","Welby","08-001-3001","AQS"
