"Date","PM10 AQI Value","Main Pollutant","Site Name","Site ID","Source"
"05/27/2011","23","","RIVER TERRACE","11-001-0041","AQS"
"05/30/2011","30","","Tucker Elementary School","51-510-0020","AQS"
"06/02/2011","28","","RIVER TERRACE","11-001-0041","AQS"
"06/05/2011","25","","Tucker Elementary School","51-510-0020","AQS"
"06/08/2011","41","","Tucker Elementary School","51-510-0020","AQS"
"06/11/2011","25","","Tucker Elementary School","51-510-0020","AQS"
"06/14/2011","17","","RIVER TERRACE","11-001-0041","AQS"
"06/17/2011","20","","Tucker Elementary School","51-510-0020","AQS"
"06/20/2011","19","","RIVER TERRACE","11-001-0041","AQS"
"06/23/2011","22","","Tucker Elementary School","51-510-0020","AQS"
"06/24/2011","10","","HU-Beltsville","24-033-0030","AQS"
"06/26/2011","19","","RIVER TERRACE","11-001-0041","AQS"
"06/29/2011","19","","Tucker Elementary School","51-510-0020","AQS"
"07/02/2011","27","","Alexandria Health Dept.","51-510-0009","AQS"
"07/04/2011","48","","RIVER TERRACE","11-001-0041","AQS"
"07/05/2011","28","","Tucker Elementary School","51-510-0020","AQS"
"07/08/2011","21","","RIVER TERRACE","11-001-0041","AQS"
"07/11/2011","27","","Tucker Elementary School","51-510-0020","AQS"
"07/12/2011","24","","RIVER TERRACE","11-001-0041","AQS"
"07/14/2011","18","","Alexandria Health Dept.","51-510-0009","AQS"
"07/17/2011","18","","Tucker Elementary School","51-510-0020","AQS"
"07/20/2011","38","","Alexandria Health Dept.","51-510-0009","AQS"
"07/23/2011","29","","Tucker Elementary School","51-510-0020","AQS"
"07/26/2011","22","","RIVER TERRACE","11-001-0041","AQS"
"07/29/2011","32","","Tucker Elementary School","51-510-0020","AQS"
"08/01/2011","25","","RIVER TERRACE","11-001-0041","AQS"
"08/04/2011","21","","Tucker Elementary School","51-510-0020","AQS"
"08/07/2011","21","","RIVER TERRACE","11-001-0041","AQS"
"08/10/2011","23","","Tucker Elementary School","51-510-0020","AQS"
"08/13/2011","27","","RIVER TERRACE","11-001-0041","AQS"
"08/16/2011","14","","Tucker Elementary School","51-510-0020","AQS"
"08/19/2011","25","","RIVER TERRACE","11-001-0041","AQS"
"08/22/2011","19","","Tucker Elementary School","51-510-0020","AQS"
"08/25/2011","21","","Tucker Elementary School","51-510-0020","AQS"
"08/28/2011","14","","Tucker Elementary School","51-510-0020","AQS"
"08/31/2011","28","","RIVER TERRACE","11-001-0041","AQS"
"09/03/2011","18","","Tucker Elementary School","51-510-0020","AQS"
"09/06/2011","9","","Hugh Mercer Elementary School","51-630-0004","AQS"
"09/09/2011","7","","HU-Beltsville","24-033-0030","AQS"
"09/10/2011","13","","HU-Beltsville","24-033-0030","AQS"
"09/12/2011","21","","Hugh Mercer Elementary School","51-630-0004","AQS"
"09/13/2011","19","","HU-Beltsville","24-033-0030","AQS"
"09/15/2011","15","","Tucker Elementary School","51-510-0020","AQS"
"09/18/2011","14","","Hugh Mercer Elementary School","51-630-0004","AQS"
"09/21/2011","14","","Tucker Elementary School","51-510-0020","AQS"
"09/24/2011","18","","Hugh Mercer Elementary School","51-630-0004","AQS"
"09/27/2011","12","","HU-Beltsville","24-033-0030","AQS"
"09/30/2011","20","","Hugh Mercer Elementary School","51-630-0004","AQS"
"10/03/2011","6","","Tucker Elementary School","51-510-0020","AQS"
"10/06/2011","22","","RIVER TERRACE","11-001-0041","AQS"
"10/09/2011","21","","Tucker Elementary School","51-510-0020","AQS"
"10/12/2011","16","","Hugh Mercer Elementary School","51-630-0004","AQS"
"10/15/2011","12","","Tucker Elementary School","51-510-0020","AQS"
"10/18/2011","25","","RIVER TERRACE","11-001-0041","AQS"
"10/21/2011","6","","HU-Beltsville","24-033-0030","AQS"
"10/24/2011","20","","Tucker Elementary School","51-510-0020","AQS"
"10/27/2011","18","","Tucker Elementary School","51-510-0020","AQS"
"10/30/2011","13","","Alexandria Health Dept.","51-510-0009","AQS"
"11/02/2011","21","","Tucker Elementary School","51-510-0020","AQS"
"11/05/2011","15","","Hugh Mercer Elementary School","51-630-0004","AQS"
"11/08/2011","28","","Tucker Elementary School","51-510-0020","AQS"
"11/11/2011","15","","Hugh Mercer Elementary School","51-630-0004","AQS"
"11/14/2011","16","","Tucker Elementary School","51-510-0020","AQS"
"11/17/2011","14","","Hugh Mercer Elementary School","51-630-0004","AQS"
"11/20/2011","15","","Tucker Elementary School","51-510-0020","AQS"
"11/23/2011","13","","Hugh Mercer Elementary School","51-630-0004","AQS"
"11/26/2011","13","","HU-Beltsville","24-033-0030","AQS"
"11/29/2011","11","","Hugh Mercer Elementary School","51-630-0004","AQS"
"11/30/2011","4","","RIVER TERRACE","11-001-0041","AQS"
"12/02/2011","13","","HU-Beltsville","24-033-0030","AQS"
"12/05/2011","25","","RIVER TERRACE","11-001-0041","AQS"
"12/08/2011","12","","Tucker Elementary School","51-510-0020","AQS"
"12/11/2011","19","","RIVER TERRACE","11-001-0041","AQS"
"12/14/2011","22","","Tucker Elementary School","51-510-0020","AQS"
"12/17/2011","18","","Hugh Mercer Elementary School","51-630-0004","AQS"
"12/20/2011","9","","Tucker Elementary School","51-510-0020","AQS"
"12/23/2011","8","","RIVER TERRACE","11-001-0041","AQS"
"12/26/2011","6","","Tucker Elementary School","51-510-0020","AQS"
"12/29/2011","15","","Hugh Mercer Elementary School","51-630-0004","AQS"
"01/01/2012","10","","Tucker Elementary School","51-510-0020","AQS"
"01/04/2012","15","","Warren Memorial Hospital, Front Royal","51-187-0004","AQS"
"01/07/2012","11","","HU-Beltsville","24-033-0030","AQS"
"01/10/2012","16","","Warren Memorial Hospital, Front Royal","51-187-0004","AQS"
"01/13/2012","6","","Tucker Elementary School","51-510-0020","AQS"
"01/16/2012","20","","Hugh Mercer Elementary School","51-630-0004","AQS"
"01/19/2012","9","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/22/2012","19","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/25/2012","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/28/2012","10","","Hugh Mercer Elementary School","51-630-0004","AQS"
"01/31/2012","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/03/2012","13","","Hugh Mercer Elementary School","51-630-0004","AQS"
"02/06/2012","15","","Tucker Elementary School","51-510-0020","AQS"
"02/09/2012","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/12/2012","6","","HU-Beltsville","24-033-0030","AQS"
"02/15/2012","18","","Hugh Mercer Elementary School","51-630-0004","AQS"
"02/18/2012","17","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/21/2012","16","","Hugh Mercer Elementary School","51-630-0004","AQS"
"02/24/2012","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"02/27/2012","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/01/2012","8","","HU-Beltsville","24-033-0030","AQS"
"03/04/2012","10","","Hugh Mercer Elementary School","51-630-0004","AQS"
"03/07/2012","12","","HU-Beltsville","24-033-0030","AQS"
"03/08/2012","6","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/10/2012","8","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"03/13/2012","16","","Tucker Elementary School","51-510-0020","AQS"
"03/16/2012","31","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/19/2012","9","","Tucker Elementary School","51-510-0020","AQS"
"03/22/2012","19","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/25/2012","6","","HU-Beltsville","24-033-0030","AQS"
"03/28/2012","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"03/31/2012","15","","HU-Beltsville","24-033-0030","AQS"
"04/03/2012","13","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"04/06/2012","6","","HU-Beltsville","24-033-0030","AQS"
"04/09/2012","18","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"04/12/2012","6","","HU-Beltsville","24-033-0030","AQS"
"04/15/2012","26","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"04/18/2012","9","","HU-Beltsville","24-033-0030","AQS"
"04/21/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"04/24/2012","9","","HU-Beltsville","24-033-0030","AQS"
"04/27/2012","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"04/30/2012","10","","HU-Beltsville","24-033-0030","AQS"
"05/03/2012","17","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/06/2012","6","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/09/2012","17","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/12/2012","17","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/15/2012","9","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/18/2012","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/21/2012","7","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"05/24/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"05/27/2012","15","","Warren Memorial Hospital, Front Royal","51-187-0004","AQS"
"05/30/2012","15","","Tucker Elementary School","51-510-0020","AQS"
"06/02/2012","12","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"06/05/2012","6","","Tucker Elementary School","51-510-0020","AQS"
"06/08/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"06/11/2012","19","","HU-Beltsville","24-033-0030","AQS"
"06/14/2012","14","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"06/17/2012","10","","HU-Beltsville","24-033-0030","AQS"
"06/20/2012","31","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"06/23/2012","14","","Tucker Elementary School","51-510-0020","AQS"
"06/26/2012","12","","Hugh Mercer Elementary School","51-630-0004","AQS"
"06/29/2012","32","","Tucker Elementary School","51-510-0020","AQS"
"07/02/2012","24","","Hugh Mercer Elementary School","51-630-0004","AQS"
"07/04/2012","24","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/05/2012","22","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/08/2012","34","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/11/2012","13","","Tucker Elementary School","51-510-0020","AQS"
"07/14/2012","15","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"07/17/2012","20","","HU-Beltsville","24-033-0030","AQS"
"07/20/2012","13","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"07/23/2012","20","","HU-Beltsville","24-033-0030","AQS"
"07/26/2012","29","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"07/29/2012","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/01/2012","18","","Farmington Elementary School, Culpeper","51-047-0002","AQS"
"08/04/2012","16","","HU-Beltsville","24-033-0030","AQS"
"08/07/2012","22","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/10/2012","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/13/2012","19","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/16/2012","21","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/19/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/22/2012","23","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/25/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/28/2012","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"08/31/2012","22","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/03/2012","11","","HU-Beltsville","24-033-0030","AQS"
"09/04/2012","12","","HU-Beltsville","24-033-0030","AQS"
"09/06/2012","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/09/2012","15","","Tucker Elementary School","51-510-0020","AQS"
"09/12/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/15/2012","11","","Tucker Elementary School","51-510-0020","AQS"
"09/18/2012","9","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/21/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/24/2012","14","","Tucker Elementary School","51-510-0020","AQS"
"09/27/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"09/30/2012","11","","Tucker Elementary School","51-510-0020","AQS"
"10/03/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/06/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/09/2012","10","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/12/2012","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/15/2012","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/18/2012","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/21/2012","14","","Tucker Elementary School","51-510-0020","AQS"
"10/24/2012","31","","Tucker Elementary School","51-510-0020","AQS"
"10/27/2012","9","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"10/30/2012","3","","Hugh Mercer Elementary School","51-630-0004","AQS"
"11/02/2012","11","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/05/2012","10","","Tucker Elementary School","51-510-0020","AQS"
"11/08/2012","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/11/2012","23","","Tucker Elementary School","51-510-0020","AQS"
"11/14/2012","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/17/2012","16","","Warren Memorial Hospital, Front Royal","51-187-0004","AQS"
"11/20/2012","23","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/23/2012","25","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/26/2012","28","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"11/29/2012","21","","Tucker Elementary School","51-510-0020","AQS"
"12/02/2012","37","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/05/2012","8","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/08/2012","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/11/2012","6","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/14/2012","31","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/17/2012","23","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/20/2012","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"12/23/2012","10","","Tucker Elementary School","51-510-0020","AQS"
"12/26/2012","6","","HU-Beltsville","24-033-0030","AQS"
"12/29/2012","16","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/01/2013","10","","Tucker Elementary School","51-510-0020","AQS"
"01/02/2013","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/03/2013","20","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/04/2013","15","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/05/2013","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/06/2013","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/07/2013","14","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/08/2013","22","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/09/2013","29","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/10/2013","12","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/11/2013","24","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/12/2013","22","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/13/2013","9","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/14/2013","9","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/15/2013","13","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/16/2013","10","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/17/2013","11","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
"01/18/2013","11","","MCMILLAN  NCore-PAMS","11-001-0043","AQS"
